center,left,right,steering,throttle,brake,speed
IMG/center_2016_12_01_13_41_18_227.jpg, IMG/left_2016_12_01_13_41_18_227.jpg, IMG/right_2016_12_01_13_41_18_227.jpg,-0.06925154,0.9855326,0,30.18553
IMG/center_2016_12_01_13_41_18_329.jpg, IMG/left_2016_12_01_13_41_18_329.jpg, IMG/right_2016_12_01_13_41_18_329.jpg,-0.0787459,0.9855326,0,30.18593
IMG/center_2016_12_01_13_41_18_431.jpg, IMG/left_2016_12_01_13_41_18_431.jpg, IMG/right_2016_12_01_13_41_18_431.jpg,-0.0787459,0.9855326,0,30.18621
IMG/center_2016_12_01_13_41_18_533.jpg, IMG/left_2016_12_01_13_41_18_533.jpg, IMG/right_2016_12_01_13_41_18_533.jpg,-0.06925154,0.9855326,0,30.18646
IMG/center_2016_12_01_13_41_18_634.jpg, IMG/left_2016_12_01_13_41_18_634.jpg, IMG/right_2016_12_01_13_41_18_634.jpg,-0.06925154,0.9855326,0,30.18649
IMG/center_2016_12_01_13_41_18_736.jpg, IMG/left_2016_12_01_13_41_18_736.jpg, IMG/right_2016_12_01_13_41_18_736.jpg,-0.05975719,0.9855326,0,30.18663
IMG/center_2016_12_01_13_41_18_836.jpg, IMG/left_2016_12_01_13_41_18_836.jpg, IMG/right_2016_12_01_13_41_18_836.jpg,-0.05975719,0.9855326,0,30.18661
IMG/center_2016_12_01_13_41_18_937.jpg, IMG/left_2016_12_01_13_41_18_937.jpg, IMG/right_2016_12_01_13_41_18_937.jpg,-0.05975719,0.9855326,0,30.18658
IMG/center_2016_12_01_13_41_19_039.jpg, IMG/left_2016_12_01_13_41_19_039.jpg, IMG/right_2016_12_01_13_41_19_039.jpg,-0.05975719,0.9855326,0,30.18656
IMG/center_2016_12_01_13_41_19_140.jpg, IMG/left_2016_12_01_13_41_19_140.jpg, IMG/right_2016_12_01_13_41_19_140.jpg,-0.05975719,0.9855326,0,30.18655
IMG/center_2016_12_01_13_41_19_241.jpg, IMG/left_2016_12_01_13_41_19_241.jpg, IMG/right_2016_12_01_13_41_19_241.jpg,-0.05975719,0.9855326,0,30.18657
IMG/center_2016_12_01_13_41_19_341.jpg, IMG/left_2016_12_01_13_41_19_341.jpg, IMG/right_2016_12_01_13_41_19_341.jpg,-0.05975719,0.9855326,0,30.18656
IMG/center_2016_12_01_13_41_19_441.jpg, IMG/left_2016_12_01_13_41_19_441.jpg, IMG/right_2016_12_01_13_41_19_441.jpg,-0.05975719,0.9855326,0,30.18653
IMG/center_2016_12_01_13_41_19_542.jpg, IMG/left_2016_12_01_13_41_19_542.jpg, IMG/right_2016_12_01_13_41_19_542.jpg,-0.05975719,0.9855326,0,30.18656
IMG/center_2016_12_01_13_41_19_643.jpg, IMG/left_2016_12_01_13_41_19_643.jpg, IMG/right_2016_12_01_13_41_19_643.jpg,0,0.9855326,0,30.18649
IMG/center_2016_12_01_13_41_19_745.jpg, IMG/left_2016_12_01_13_41_19_745.jpg, IMG/right_2016_12_01_13_41_19_745.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_41_19_846.jpg, IMG/left_2016_12_01_13_41_19_846.jpg, IMG/right_2016_12_01_13_41_19_846.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_41_19_947.jpg, IMG/left_2016_12_01_13_41_19_947.jpg, IMG/right_2016_12_01_13_41_19_947.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_41_20_050.jpg, IMG/left_2016_12_01_13_41_20_050.jpg, IMG/right_2016_12_01_13_41_20_050.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_41_20_151.jpg, IMG/left_2016_12_01_13_41_20_151.jpg, IMG/right_2016_12_01_13_41_20_151.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_41_20_251.jpg, IMG/left_2016_12_01_13_41_20_251.jpg, IMG/right_2016_12_01_13_41_20_251.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_41_20_352.jpg, IMG/left_2016_12_01_13_41_20_352.jpg, IMG/right_2016_12_01_13_41_20_352.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_41_20_453.jpg, IMG/left_2016_12_01_13_41_20_453.jpg, IMG/right_2016_12_01_13_41_20_453.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_41_20_554.jpg, IMG/left_2016_12_01_13_41_20_554.jpg, IMG/right_2016_12_01_13_41_20_554.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_41_20_655.jpg, IMG/left_2016_12_01_13_41_20_655.jpg, IMG/right_2016_12_01_13_41_20_655.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_41_20_756.jpg, IMG/left_2016_12_01_13_41_20_756.jpg, IMG/right_2016_12_01_13_41_20_756.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_41_20_857.jpg, IMG/left_2016_12_01_13_41_20_857.jpg, IMG/right_2016_12_01_13_41_20_857.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_41_20_957.jpg, IMG/left_2016_12_01_13_41_20_957.jpg, IMG/right_2016_12_01_13_41_20_957.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_41_21_058.jpg, IMG/left_2016_12_01_13_41_21_058.jpg, IMG/right_2016_12_01_13_41_21_058.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_41_21_161.jpg, IMG/left_2016_12_01_13_41_21_161.jpg, IMG/right_2016_12_01_13_41_21_161.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_41_21_261.jpg, IMG/left_2016_12_01_13_41_21_261.jpg, IMG/right_2016_12_01_13_41_21_261.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_41_21_362.jpg, IMG/left_2016_12_01_13_41_21_362.jpg, IMG/right_2016_12_01_13_41_21_362.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_41_21_463.jpg, IMG/left_2016_12_01_13_41_21_463.jpg, IMG/right_2016_12_01_13_41_21_463.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_41_21_564.jpg, IMG/left_2016_12_01_13_41_21_564.jpg, IMG/right_2016_12_01_13_41_21_564.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_41_21_665.jpg, IMG/left_2016_12_01_13_41_21_665.jpg, IMG/right_2016_12_01_13_41_21_665.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_41_21_766.jpg, IMG/left_2016_12_01_13_41_21_766.jpg, IMG/right_2016_12_01_13_41_21_766.jpg,-0.05975719,0.9855326,0,30.1858
IMG/center_2016_12_01_13_41_21_868.jpg, IMG/left_2016_12_01_13_41_21_868.jpg, IMG/right_2016_12_01_13_41_21_868.jpg,-0.0787459,0.9855326,0,30.18581
IMG/center_2016_12_01_13_41_21_968.jpg, IMG/left_2016_12_01_13_41_21_968.jpg, IMG/right_2016_12_01_13_41_21_968.jpg,-0.1452064,0.9855326,0,30.18379
IMG/center_2016_12_01_13_41_22_069.jpg, IMG/left_2016_12_01_13_41_22_069.jpg, IMG/right_2016_12_01_13_41_22_069.jpg,-0.1452064,0.9855326,0,30.18503
IMG/center_2016_12_01_13_41_22_170.jpg, IMG/left_2016_12_01_13_41_22_170.jpg, IMG/right_2016_12_01_13_41_22_170.jpg,-0.1452064,0.9855326,0,30.18564
IMG/center_2016_12_01_13_41_22_273.jpg, IMG/left_2016_12_01_13_41_22_273.jpg, IMG/right_2016_12_01_13_41_22_273.jpg,-0.135712,0.9855326,0,30.18623
IMG/center_2016_12_01_13_41_22_375.jpg, IMG/left_2016_12_01_13_41_22_375.jpg, IMG/right_2016_12_01_13_41_22_375.jpg,0,0.9855326,0,30.18611
IMG/center_2016_12_01_13_41_22_475.jpg, IMG/left_2016_12_01_13_41_22_475.jpg, IMG/right_2016_12_01_13_41_22_475.jpg,0,0.9855326,0,30.18658
IMG/center_2016_12_01_13_41_22_577.jpg, IMG/left_2016_12_01_13_41_22_577.jpg, IMG/right_2016_12_01_13_41_22_577.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_41_22_679.jpg, IMG/left_2016_12_01_13_41_22_679.jpg, IMG/right_2016_12_01_13_41_22_679.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_41_22_779.jpg, IMG/left_2016_12_01_13_41_22_779.jpg, IMG/right_2016_12_01_13_41_22_779.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_41_22_881.jpg, IMG/left_2016_12_01_13_41_22_881.jpg, IMG/right_2016_12_01_13_41_22_881.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_41_22_982.jpg, IMG/left_2016_12_01_13_41_22_982.jpg, IMG/right_2016_12_01_13_41_22_982.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_41_23_082.jpg, IMG/left_2016_12_01_13_41_23_082.jpg, IMG/right_2016_12_01_13_41_23_082.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_41_23_183.jpg, IMG/left_2016_12_01_13_41_23_183.jpg, IMG/right_2016_12_01_13_41_23_183.jpg,0,0.9855326,0,30.18666
IMG/center_2016_12_01_13_41_23_285.jpg, IMG/left_2016_12_01_13_41_23_285.jpg, IMG/right_2016_12_01_13_41_23_285.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_41_23_385.jpg, IMG/left_2016_12_01_13_41_23_385.jpg, IMG/right_2016_12_01_13_41_23_385.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_41_23_486.jpg, IMG/left_2016_12_01_13_41_23_486.jpg, IMG/right_2016_12_01_13_41_23_486.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_41_23_586.jpg, IMG/left_2016_12_01_13_41_23_586.jpg, IMG/right_2016_12_01_13_41_23_586.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_41_23_688.jpg, IMG/left_2016_12_01_13_41_23_688.jpg, IMG/right_2016_12_01_13_41_23_688.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_41_23_789.jpg, IMG/left_2016_12_01_13_41_23_789.jpg, IMG/right_2016_12_01_13_41_23_789.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_41_23_890.jpg, IMG/left_2016_12_01_13_41_23_890.jpg, IMG/right_2016_12_01_13_41_23_890.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_41_23_992.jpg, IMG/left_2016_12_01_13_41_23_992.jpg, IMG/right_2016_12_01_13_41_23_992.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_41_24_092.jpg, IMG/left_2016_12_01_13_41_24_092.jpg, IMG/right_2016_12_01_13_41_24_092.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_41_24_193.jpg, IMG/left_2016_12_01_13_41_24_193.jpg, IMG/right_2016_12_01_13_41_24_193.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_41_24_295.jpg, IMG/left_2016_12_01_13_41_24_295.jpg, IMG/right_2016_12_01_13_41_24_295.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_41_24_395.jpg, IMG/left_2016_12_01_13_41_24_395.jpg, IMG/right_2016_12_01_13_41_24_395.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_41_24_497.jpg, IMG/left_2016_12_01_13_41_24_497.jpg, IMG/right_2016_12_01_13_41_24_497.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_41_24_598.jpg, IMG/left_2016_12_01_13_41_24_598.jpg, IMG/right_2016_12_01_13_41_24_598.jpg,0,0.9855326,0,30.18658
IMG/center_2016_12_01_13_41_24_699.jpg, IMG/left_2016_12_01_13_41_24_699.jpg, IMG/right_2016_12_01_13_41_24_699.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_41_24_801.jpg, IMG/left_2016_12_01_13_41_24_801.jpg, IMG/right_2016_12_01_13_41_24_801.jpg,0,0.9855326,0,30.18672
IMG/center_2016_12_01_13_41_24_903.jpg, IMG/left_2016_12_01_13_41_24_903.jpg, IMG/right_2016_12_01_13_41_24_903.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_41_25_005.jpg, IMG/left_2016_12_01_13_41_25_005.jpg, IMG/right_2016_12_01_13_41_25_005.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_41_25_106.jpg, IMG/left_2016_12_01_13_41_25_106.jpg, IMG/right_2016_12_01_13_41_25_106.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_41_25_206.jpg, IMG/left_2016_12_01_13_41_25_206.jpg, IMG/right_2016_12_01_13_41_25_206.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_41_25_308.jpg, IMG/left_2016_12_01_13_41_25_308.jpg, IMG/right_2016_12_01_13_41_25_308.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_41_25_409.jpg, IMG/left_2016_12_01_13_41_25_409.jpg, IMG/right_2016_12_01_13_41_25_409.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_41_25_510.jpg, IMG/left_2016_12_01_13_41_25_510.jpg, IMG/right_2016_12_01_13_41_25_510.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_41_25_612.jpg, IMG/left_2016_12_01_13_41_25_612.jpg, IMG/right_2016_12_01_13_41_25_612.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_41_25_714.jpg, IMG/left_2016_12_01_13_41_25_714.jpg, IMG/right_2016_12_01_13_41_25_714.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_41_25_814.jpg, IMG/left_2016_12_01_13_41_25_814.jpg, IMG/right_2016_12_01_13_41_25_814.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_41_25_916.jpg, IMG/left_2016_12_01_13_41_25_916.jpg, IMG/right_2016_12_01_13_41_25_916.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_41_26_018.jpg, IMG/left_2016_12_01_13_41_26_018.jpg, IMG/right_2016_12_01_13_41_26_018.jpg,-0.02177976,0.9855326,0,30.18654
IMG/center_2016_12_01_13_41_26_120.jpg, IMG/left_2016_12_01_13_41_26_120.jpg, IMG/right_2016_12_01_13_41_26_120.jpg,-0.06925154,0.9855326,0,30.18578
IMG/center_2016_12_01_13_41_26_221.jpg, IMG/left_2016_12_01_13_41_26_221.jpg, IMG/right_2016_12_01_13_41_26_221.jpg,-0.06925154,0.9855326,0,30.18614
IMG/center_2016_12_01_13_41_26_324.jpg, IMG/left_2016_12_01_13_41_26_324.jpg, IMG/right_2016_12_01_13_41_26_324.jpg,-0.06925154,0.9855326,0,30.18637
IMG/center_2016_12_01_13_41_26_425.jpg, IMG/left_2016_12_01_13_41_26_425.jpg, IMG/right_2016_12_01_13_41_26_425.jpg,-0.05975719,0.9855326,0,30.18658
IMG/center_2016_12_01_13_41_26_528.jpg, IMG/left_2016_12_01_13_41_26_528.jpg, IMG/right_2016_12_01_13_41_26_528.jpg,-0.06925154,0.9855326,0,30.18649
IMG/center_2016_12_01_13_41_26_630.jpg, IMG/left_2016_12_01_13_41_26_630.jpg, IMG/right_2016_12_01_13_41_26_630.jpg,-0.06925154,0.9855326,0,30.1865
IMG/center_2016_12_01_13_41_26_730.jpg, IMG/left_2016_12_01_13_41_26_730.jpg, IMG/right_2016_12_01_13_41_26_730.jpg,-0.06925154,0.9855326,0,30.18652
IMG/center_2016_12_01_13_41_26_831.jpg, IMG/left_2016_12_01_13_41_26_831.jpg, IMG/right_2016_12_01_13_41_26_831.jpg,-0.04076847,0.9855326,0,30.18675
IMG/center_2016_12_01_13_41_26_933.jpg, IMG/left_2016_12_01_13_41_26_933.jpg, IMG/right_2016_12_01_13_41_26_933.jpg,0,0.9855326,0,30.18656
IMG/center_2016_12_01_13_41_27_036.jpg, IMG/left_2016_12_01_13_41_27_036.jpg, IMG/right_2016_12_01_13_41_27_036.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_41_27_138.jpg, IMG/left_2016_12_01_13_41_27_138.jpg, IMG/right_2016_12_01_13_41_27_138.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_41_27_239.jpg, IMG/left_2016_12_01_13_41_27_239.jpg, IMG/right_2016_12_01_13_41_27_239.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_41_27_340.jpg, IMG/left_2016_12_01_13_41_27_340.jpg, IMG/right_2016_12_01_13_41_27_340.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_41_27_442.jpg, IMG/left_2016_12_01_13_41_27_442.jpg, IMG/right_2016_12_01_13_41_27_442.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_41_27_545.jpg, IMG/left_2016_12_01_13_41_27_545.jpg, IMG/right_2016_12_01_13_41_27_545.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_41_27_646.jpg, IMG/left_2016_12_01_13_41_27_646.jpg, IMG/right_2016_12_01_13_41_27_646.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_41_27_754.jpg, IMG/left_2016_12_01_13_41_27_754.jpg, IMG/right_2016_12_01_13_41_27_754.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_41_27_855.jpg, IMG/left_2016_12_01_13_41_27_855.jpg, IMG/right_2016_12_01_13_41_27_855.jpg,0,0.9855326,0,30.18666
IMG/center_2016_12_01_13_41_27_957.jpg, IMG/left_2016_12_01_13_41_27_957.jpg, IMG/right_2016_12_01_13_41_27_957.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_41_28_058.jpg, IMG/left_2016_12_01_13_41_28_058.jpg, IMG/right_2016_12_01_13_41_28_058.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_41_28_159.jpg, IMG/left_2016_12_01_13_41_28_159.jpg, IMG/right_2016_12_01_13_41_28_159.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_41_28_261.jpg, IMG/left_2016_12_01_13_41_28_261.jpg, IMG/right_2016_12_01_13_41_28_261.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_41_28_362.jpg, IMG/left_2016_12_01_13_41_28_362.jpg, IMG/right_2016_12_01_13_41_28_362.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_41_28_462.jpg, IMG/left_2016_12_01_13_41_28_462.jpg, IMG/right_2016_12_01_13_41_28_462.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_41_28_563.jpg, IMG/left_2016_12_01_13_41_28_563.jpg, IMG/right_2016_12_01_13_41_28_563.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_41_28_665.jpg, IMG/left_2016_12_01_13_41_28_665.jpg, IMG/right_2016_12_01_13_41_28_665.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_41_28_768.jpg, IMG/left_2016_12_01_13_41_28_768.jpg, IMG/right_2016_12_01_13_41_28_768.jpg,0,0.9855326,0,30.18651
IMG/center_2016_12_01_13_41_28_870.jpg, IMG/left_2016_12_01_13_41_28_870.jpg, IMG/right_2016_12_01_13_41_28_870.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_41_28_971.jpg, IMG/left_2016_12_01_13_41_28_971.jpg, IMG/right_2016_12_01_13_41_28_971.jpg,0,0.9855326,0,30.18661
IMG/center_2016_12_01_13_41_29_073.jpg, IMG/left_2016_12_01_13_41_29_073.jpg, IMG/right_2016_12_01_13_41_29_073.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_41_29_174.jpg, IMG/left_2016_12_01_13_41_29_174.jpg, IMG/right_2016_12_01_13_41_29_174.jpg,0,0.9855326,0,30.18666
IMG/center_2016_12_01_13_41_29_274.jpg, IMG/left_2016_12_01_13_41_29_274.jpg, IMG/right_2016_12_01_13_41_29_274.jpg,0,0.9855326,0,30.18666
IMG/center_2016_12_01_13_41_29_375.jpg, IMG/left_2016_12_01_13_41_29_375.jpg, IMG/right_2016_12_01_13_41_29_375.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_41_29_478.jpg, IMG/left_2016_12_01_13_41_29_478.jpg, IMG/right_2016_12_01_13_41_29_478.jpg,0,0.9855326,0,30.18666
IMG/center_2016_12_01_13_41_29_578.jpg, IMG/left_2016_12_01_13_41_29_578.jpg, IMG/right_2016_12_01_13_41_29_578.jpg,0,0.9855326,0,30.18661
IMG/center_2016_12_01_13_41_29_681.jpg, IMG/left_2016_12_01_13_41_29_681.jpg, IMG/right_2016_12_01_13_41_29_681.jpg,0,0.9855326,0,30.18666
IMG/center_2016_12_01_13_41_29_783.jpg, IMG/left_2016_12_01_13_41_29_783.jpg, IMG/right_2016_12_01_13_41_29_783.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_41_29_883.jpg, IMG/left_2016_12_01_13_41_29_883.jpg, IMG/right_2016_12_01_13_41_29_883.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_41_29_984.jpg, IMG/left_2016_12_01_13_41_29_984.jpg, IMG/right_2016_12_01_13_41_29_984.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_41_30_084.jpg, IMG/left_2016_12_01_13_41_30_084.jpg, IMG/right_2016_12_01_13_41_30_084.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_41_30_185.jpg, IMG/left_2016_12_01_13_41_30_185.jpg, IMG/right_2016_12_01_13_41_30_185.jpg,0,0.9855326,0,30.18653
IMG/center_2016_12_01_13_41_30_286.jpg, IMG/left_2016_12_01_13_41_30_286.jpg, IMG/right_2016_12_01_13_41_30_286.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_41_30_388.jpg, IMG/left_2016_12_01_13_41_30_388.jpg, IMG/right_2016_12_01_13_41_30_388.jpg,0,0.9855326,0,30.1867
IMG/center_2016_12_01_13_41_30_490.jpg, IMG/left_2016_12_01_13_41_30_490.jpg, IMG/right_2016_12_01_13_41_30_490.jpg,0,0.9855326,0,30.18666
IMG/center_2016_12_01_13_41_30_591.jpg, IMG/left_2016_12_01_13_41_30_591.jpg, IMG/right_2016_12_01_13_41_30_591.jpg,-0.1452064,0.9855326,0,30.18106
IMG/center_2016_12_01_13_41_30_692.jpg, IMG/left_2016_12_01_13_41_30_692.jpg, IMG/right_2016_12_01_13_41_30_692.jpg,-0.2496443,0.9855326,0,30.17611
IMG/center_2016_12_01_13_41_30_794.jpg, IMG/left_2016_12_01_13_41_30_794.jpg, IMG/right_2016_12_01_13_41_30_794.jpg,-0.24015,0.9855326,0,30.18224
IMG/center_2016_12_01_13_41_30_894.jpg, IMG/left_2016_12_01_13_41_30_894.jpg, IMG/right_2016_12_01_13_41_30_894.jpg,-0.24015,0.9855326,0,30.18398
IMG/center_2016_12_01_13_41_30_996.jpg, IMG/left_2016_12_01_13_41_30_996.jpg, IMG/right_2016_12_01_13_41_30_996.jpg,-0.1926782,0.9855326,0,30.18714
IMG/center_2016_12_01_13_41_31_098.jpg, IMG/left_2016_12_01_13_41_31_098.jpg, IMG/right_2016_12_01_13_41_31_098.jpg,0,0.9855326,0,30.1852
IMG/center_2016_12_01_13_41_31_200.jpg, IMG/left_2016_12_01_13_41_31_200.jpg, IMG/right_2016_12_01_13_41_31_200.jpg,0,0.9855326,0,30.18652
IMG/center_2016_12_01_13_41_31_302.jpg, IMG/left_2016_12_01_13_41_31_302.jpg, IMG/right_2016_12_01_13_41_31_302.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_41_31_403.jpg, IMG/left_2016_12_01_13_41_31_403.jpg, IMG/right_2016_12_01_13_41_31_403.jpg,0,0.9855326,0,30.18659
IMG/center_2016_12_01_13_41_31_505.jpg, IMG/left_2016_12_01_13_41_31_505.jpg, IMG/right_2016_12_01_13_41_31_505.jpg,0.1765823,0.9855326,0,30.1797
IMG/center_2016_12_01_13_41_31_606.jpg, IMG/left_2016_12_01_13_41_31_606.jpg, IMG/right_2016_12_01_13_41_31_606.jpg,0.1765823,0.9855326,0,30.18343
IMG/center_2016_12_01_13_41_31_707.jpg, IMG/left_2016_12_01_13_41_31_707.jpg, IMG/right_2016_12_01_13_41_31_707.jpg,0.1765823,0.9855326,0,30.18476
IMG/center_2016_12_01_13_41_31_809.jpg, IMG/left_2016_12_01_13_41_31_809.jpg, IMG/right_2016_12_01_13_41_31_809.jpg,0,0.9855326,0,30.18491
IMG/center_2016_12_01_13_41_31_909.jpg, IMG/left_2016_12_01_13_41_31_909.jpg, IMG/right_2016_12_01_13_41_31_909.jpg,0,0.9855326,0,30.18646
IMG/center_2016_12_01_13_41_32_010.jpg, IMG/left_2016_12_01_13_41_32_010.jpg, IMG/right_2016_12_01_13_41_32_010.jpg,0,0.9855326,0,30.18661
IMG/center_2016_12_01_13_41_32_111.jpg, IMG/left_2016_12_01_13_41_32_111.jpg, IMG/right_2016_12_01_13_41_32_111.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_41_32_212.jpg, IMG/left_2016_12_01_13_41_32_212.jpg, IMG/right_2016_12_01_13_41_32_212.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_41_32_313.jpg, IMG/left_2016_12_01_13_41_32_313.jpg, IMG/right_2016_12_01_13_41_32_313.jpg,0,0.9855326,0,30.18666
IMG/center_2016_12_01_13_41_32_415.jpg, IMG/left_2016_12_01_13_41_32_415.jpg, IMG/right_2016_12_01_13_41_32_415.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_41_32_517.jpg, IMG/left_2016_12_01_13_41_32_517.jpg, IMG/right_2016_12_01_13_41_32_517.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_41_32_618.jpg, IMG/left_2016_12_01_13_41_32_618.jpg, IMG/right_2016_12_01_13_41_32_618.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_41_32_720.jpg, IMG/left_2016_12_01_13_41_32_720.jpg, IMG/right_2016_12_01_13_41_32_720.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_41_32_822.jpg, IMG/left_2016_12_01_13_41_32_822.jpg, IMG/right_2016_12_01_13_41_32_822.jpg,0,0.9855326,0,30.1866
IMG/center_2016_12_01_13_41_32_924.jpg, IMG/left_2016_12_01_13_41_32_924.jpg, IMG/right_2016_12_01_13_41_32_924.jpg,-0.05975719,0.9855326,0,30.18596
IMG/center_2016_12_01_13_41_33_025.jpg, IMG/left_2016_12_01_13_41_33_025.jpg, IMG/right_2016_12_01_13_41_33_025.jpg,-0.0787459,0.9855326,0,30.18563
IMG/center_2016_12_01_13_41_33_125.jpg, IMG/left_2016_12_01_13_41_33_125.jpg, IMG/right_2016_12_01_13_41_33_125.jpg,-0.0787459,0.9855326,0,30.18594
IMG/center_2016_12_01_13_41_33_228.jpg, IMG/left_2016_12_01_13_41_33_228.jpg, IMG/right_2016_12_01_13_41_33_228.jpg,-0.0787459,0.9855326,0,30.18637
IMG/center_2016_12_01_13_41_33_328.jpg, IMG/left_2016_12_01_13_41_33_328.jpg, IMG/right_2016_12_01_13_41_33_328.jpg,-0.0787459,0.9855326,0,30.1864
IMG/center_2016_12_01_13_41_33_428.jpg, IMG/left_2016_12_01_13_41_33_428.jpg, IMG/right_2016_12_01_13_41_33_428.jpg,-0.0787459,0.9855326,0,30.18646
IMG/center_2016_12_01_13_41_33_530.jpg, IMG/left_2016_12_01_13_41_33_530.jpg, IMG/right_2016_12_01_13_41_33_530.jpg,-0.0787459,0.9855326,0,30.18649
